date,location,funct_group,percent_cover.total,site
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,0,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,19.1,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,5.2,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,41.9,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,0.6,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,39.2,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,0,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,40.3,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,2.4,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,20.5,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,12.4,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,28.2,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,4.5,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,33.300000000000004,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,14.3,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,47.1,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,12.1,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,32.4,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,0.6,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,51.2,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,18.4,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,18.8,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,0,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,18.5,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,23.5,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,29.8,LTER 2
2015,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,20.5,LTER 2
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,78.8,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,1.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,88.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,0.5,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,87,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,77.39999999999999,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,67.89999999999999,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,56.7,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,4.3,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,78.5,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,70.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,65.8,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,3.3,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,81.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,70.10000000000001,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,81.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,2.4,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,65.4,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,74.3,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,69.10000000000001,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,3.4,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,1.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,53.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,69.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,3.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,82.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,70.8,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,57.8,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,81.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,48.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,73.89999999999999,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,1.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,83.5,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,67.8,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,2.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,69.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,69.5,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,0.6,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,58.800000000000004,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,5.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,59.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,1.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,65.7,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,0,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,70.1,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,2.4,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,64,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,15.7,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,60.199999999999996,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,22.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,45.800000000000004,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,13.7,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,61.2,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,5.9,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,52,LTER 1
2016,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,13.6,LTER 1
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,50,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,13.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,59.300000000000004,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,0,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,36.8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,24.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,40.1,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,23.4,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,50.300000000000004,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,0.6,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,33.1,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,26.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,61.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,2.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,47.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,0,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,47.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,0.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,47.8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,0,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,52.1,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,3.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,52.199999999999996,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,0.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,40.8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,25.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,44.1,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,10.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,27.400000000000002,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,17.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,34.300000000000004,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,16,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,31.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,8.9,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,46.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,17,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,46.6,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,20.8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,63.9,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,4,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,63,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,9.4,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,33.8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,1.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,60.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,1.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,43.599999999999994,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,15.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,17.900000000000002,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,0.6,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,49.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,6.1,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,29.4,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,15.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,43.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,6.5,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,40.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,9.9,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,19,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,15.6,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,27.400000000000002,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,12,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,38.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,3.3,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,67,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,2.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,48,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,3.2,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,54.9,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,8,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,27.799999999999997,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,1.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,28.7,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,31,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,23.4,LTER 2
2016,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,34.4,LTER 2
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,82,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,97.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,79.10000000000001,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,82.7,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,0.5,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,75.39999999999999,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,65.39999999999999,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,3.2,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,87.9,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,74.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,1.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,92.3,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,91.89999999999999,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,0.5,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,76.3,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,86.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,81,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,53.199999999999996,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,7.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,70,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,86.5,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,75.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,81.2,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,57.2,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,56.4,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,48.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,0.5,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,85.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,91.6,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,87.89999999999999,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,69.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,80.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,75.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,92.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,81.7,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,70,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,1.1,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,72.5,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,0,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,58.199999999999996,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,11.9,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,64.6,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,7.6,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,53.2,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,6.7,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,65.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,2.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,70.8,LTER 1
2017,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,3.8,LTER 1
2017,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,68.9,LTER 2
2017,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,1.2,LTER 2
2017,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,59.699999999999996,LTER 2
2017,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,0,LTER 2
2017,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,49.3,LTER 2
